K,Q_max
10745467,1000000
10745467,1000000
10745467,1000000
10745469,1000000
10745469,1000000
10745469,1000000
10745469,1000000
10745469,1000000
10747987,1000000
10748624,1000000
10748624,1000000
10748671,1000000
10748855,1000000
10748892,1000000
10748892,1000000
10748892,1000000
10751609,1000000
10755801,1000000
10756167,1000000
10756167,1000000
10756229,1000000
10756422,1000000
10756422,1000000
10756427,1000000
10756427,1000000
10756427,1000000
10756427,1000000
10756512,1000000
10756537,1000000
10756537,1000000
10756537,1000000
10756537,1000000
10756611,1000000
10756753,1000000
10756942,1000000
10757256,1000000
10757257,1000000
10757675,1000000
10757676,1000000
10757683,1000000
10758789,1000000
10758789,1000000
10758789,1000000
10759038,1000000
10759039,1000000
10759076,1000000
10759168,1000000
10759172,1000000
10759763,1000000
10759975,1000000
10760231,1000000
10760692,1000000
10760692,1000000
10761190,1000000
10761190,1000000
10761190,1000000
10761199,1000000
10761201,1000000
10761201,1000000
10761201,1000000
10761806,1000000
10761806,1000000
10761806,1000000
10763942,1000000
10763942,1000000
10765651,1000000
10767567,1000000
10772187,1000000
10773102,1000000
10773550,1000000
10773550,1000000
10773608,1000000
10773805,1000000
10773913,1000000
10774644,1000000
10775303,1000000
10775686,1000000
10775687,1000000
10775766,1000000
10775766,1000000
10775768,1000000
10775768,1000000
10775768,1000000
10775768,1000000
10777106,1000000
10777106,1000000
10778279,1000000
10778279,1000000
10778279,1000000
10778279,1000000
10778949,1000000
10778992,1000000
10779519,1000000
10779531,1000000
10780647,1000000
10780647,1000000
10781133,1000000
10781412,1000000
10781459,1000000
10781543,1000000
10781588,1000000
10781664,1000000
10781664,1000000
10781723,1000000
10781729,1000000
10781731,1000000
10781731,1000000
10782023,1000000
10782492,1000000
10783708,1000000
10783708,1000000
10783711,1000000
10783711,1000000
10783711,1000000
10783711,1000000
10783711,1000000
10783718,1000000
10783718,1000000
10783718,1000000
10783787,1000000
10783787,1000000
10783860,1000000
10784130,1000000
10784130,1000000
10784244,1000000
10784438,1000000
10784534,1000000
10785582,1000000
10785583,1000000
10785623,1000000
10785964,1000000
10785965,1000000
10785965,1000000
10786126,1000000
10786126,1000000
10786126,1000000
10786126,1000000
10786219,1000000
10786219,1000000
10786297,1000000
10787525,1000000
10810516,1000000
10810616,1000000
10810687,1000000
10811099,1000000
10811392,1000000
10811392,1000000
10811392,1000000
10811392,1000000
10811392,1000000
10812057,1000000
10812282,1000000
10812284,1000000
10812369,1000000
10812887,1000000
10813204,1000000
10813204,1000000
10813496,1000000
10814262,1000000
10814728,1000000
10814907,1000000
10814907,1000000
10816751,1000000
10817484,1000000
10818158,1000000
10818158,1000000
10818163,1000000
10825997,1000000
10826726,1000000
10827345,1000000
10827345,1000000
10827729,1000000
10827730,1000000
10828572,1000000
10828576,1000000
10828576,1000000
10828576,1000000
10828576,1000000
10828794,1000000
10829028,1000000
10829333,1000000
10829341,1000000
10829348,1000000
10829349,1000000
10831370,1000000
10831370,1000000
10836361,1000000
10836720,1000000
10836720,1000000
10837093,1000000
10837145,1000000
10837917,1000000
10837917,1000000
10837936,1000000
10837940,1000000
10838035,1000000
10838703,1000000
10839115,1000000
10839311,1000000
10839329,1000000
10839573,1000000
10841961,1000000
10841976,1000000
10842610,1000000
10843160,1000000
10844603,1000000
10845462,1000000
10845502,1000000
10845502,1000000
10845670,1000000
10846132,1000000
10847123,1000000
10847123,1000000
10847186,1000000
10847186,1000000
10847186,1000000
10847186,1000000
10847472,1000000
10847612,1000000
10847612,1000000
10847612,1000000
10848567,1000000
10849011,1000000
10849141,1000000
10849141,1000000
10849141,1000000
10849238,1000000
10849324,1000000
10849826,1000000
10849852,1000000
10849852,1000000
10849852,1000000
10849978,1000000
10850356,1000000
10850356,1000000
10850437,1000000
10851404,1000000
10851476,1000000
10851568,1000000
10851568,1000000
10851613,1000000
10851654,1000000
10851994,1000000
10852161,1000000
10852181,1000000
10852524,1000000
10852524,1000000
10852775,1000000
10856383,1000000
10856416,1000000
10857100,1000000
10857100,1000000
10857359,1000000
10857451,1000000
10860384,1000000
10860384,1000000
10860880,1000000
10860884,1000000
10860884,1000000
10861024,1000000
10861621,1000000
10861788,1000000
10861977,1000000
10862129,1000000
10862195,1000000
10862196,1000000
10862666,1000000
10863162,1000000
10863187,1000000
10863187,1000000
10863187,1000000
10863187,1000000
10863398,1000000
10863407,1000000
10863459,1000000
10863743,1000000
10863813,1000000
10867801,1000000
10867801,1000000
10867893,1000000
10868065,1000000
10868226,1000000
10868280,1000000
10868566,1000000
10868566,1000000
10868566,1000000
10868566,1000000
10868566,1000000
10868661,1000000
10869337,1000000
10869482,1000000
10869542,1000000
10869741,1000000
10870400,1000000
10870412,1000000
10870412,1000000
10870412,1000000
10870645,1000000
10870697,1000000
10871328,1000000
10871328,1000000
10871328,1000000
10872230,1000000
10872396,1000000
10872522,1000000
10872522,1000000
10872535,1000000
10873445,1000000
10873445,1000000
10873562,1000000
10873562,1000000
10873562,1000000
10873829,1000000
10873833,1000000
10873918,1000000
10873936,1000000
10874067,1000000
10874392,1000000
10874585,1000000
10874737,1000000
10874910,1000000
10875166,1000000
10875385,1000000
10875622,1000000
10876030,1000000
10876150,1000000
10876150,1000000
10876150,1000000
10876350,1000000
10877853,1000000
10878165,1000000
10879258,1000000
10879598,1000000
10879645,1000000
10879645,1000000
10879645,1000000
10879792,1000000
10879792,1000000
10879792,1000000
10880355,1000000
10880361,1000000
10880361,1000000
10880361,1000000
10880595,1000000
10880595,1000000
10880655,1000000
10881244,1000000
10881802,1000000
10882693,1000000
10882701,1000000
10882727,1000000
10882870,1000000
10882870,1000000
10883963,1000000
10883963,1000000
10883963,1000000
10884067,1000000
10884342,1000000
10884342,1000000
10884553,1000000
10885120,1000000
10885216,1000000
10885356,1000000
10885356,1000000
10885359,1000000
10885359,1000000
10885359,1000000
10885359,1000000
10885359,1000000
10885359,1000000
10885359,1000000
10885359,1000000
10885359,1000000
10885359,1000000
10885359,1000000
10885359,1000000
10885359,1000000
10885359,1000000
10885359,1000000
10885359,1000000
10885359,1000000
10885359,1000000
10885359,1000000
10885359,1000000
10885359,1000000
10885359,1000000
10885359,1000000
10885359,1000000
10885359,1000000
10885359,1000000
10885359,1000000
10885359,1000000
10885359,1000000
10885359,1000000
10885359,1000000
10885359,1000000
10885359,1000000
10885359,1000000
10885359,1000000
10885359,1000000
10885359,1000000
10885359,1000000
10885359,1000000
10885359,1000000
10885359,1000000
10885359,1000000
10885359,1000000
10885359,1000000
10885359,1000000
10885359,1000000
10885359,1000000
10885359,1000000
10885359,1000000
10885359,1000000
10885359,1000000
10885359,1000000
10885359,1000000
10885359,1000000
10885359,1000000
10885359,1000000
10885359,1000000
10885359,1000000
10885359,1000000
10885360,1000000
10885360,1000000
10885360,1000000
10885360,1000000
10885360,1000000
10885360,1000000
10885360,1000000
10885360,1000000
10885360,1000000
10885360,1000000
10885360,1000000
10885360,1000000
10885360,1000000
10885360,1000000
10885360,1000000
10885360,1000000
10885360,1000000
10885360,1000000
10885360,1000000
10885360,1000000
10885360,1000000
10885360,1000000
10885360,1000000
10885360,1000000
10885360,1000000
10885360,1000000
10885360,1000000
10885360,1000000
10885360,1000000
10885360,1000000
10885360,1000000
10885360,1000000
10885360,1000000
10885360,1000000
10885360,1000000
10885360,1000000
10885360,1000000
10885360,1000000
10885360,1000000
10885360,1000000
10885360,1000000
10885360,1000000
10885360,1000000
10885360,1000000
10885360,1000000
10885360,1000000
10885360,1000000
10885360,1000000
10885360,1000000
10885360,1000000
10885360,1000000
10885360,1000000
10885360,1000000
10885360,1000000
10885360,1000000
10885360,1000000
10885360,1000000
10885360,1000000
10885360,1000000
10885360,1000000
10885360,1000000
10885360,1000000
10885360,1000000
10885360,1000000
10885360,1000000
10885360,1000000
10885360,1000000
10885360,1000000
10885360,1000000
10885360,1000000
10885360,1000000
10885360,1000000
10885360,1000000
10885360,1000000
10885360,1000000
10885360,1000000
10885360,1000000
10885360,1000000
10885360,1000000
10885360,1000000
10885360,1000000
10885360,1000000
10885858,1000000
10885858,1000000
10885858,1000000
10885858,1000000
10885858,1000000
10886087,1000000
10886281,1000000
10886429,1000000
10886429,1000000
10886932,1000000
10886942,1000000
10888863,1000000
10890580,1000000
10891286,1000000
10891299,1000000
10891464,1000000
10891689,1000000
10892041,1000000
10892062,1000000
10892063,1000000
10892089,1000000
10892189,1000000
10892252,1000000
10892252,1000000
10892276,1000000
10892309,1000000
10892636,1000000
10892643,1000000
10892650,1000000
10892688,1000000
10892737,1000000
10892741,1000000
10892794,1000000
10892801,1000000
10892801,1000000
10892821,1000000
10892839,1000000
10892844,1000000
10893002,1000000
10895454,1000000
10897133,1000000
10897500,1000000
10897900,1000000
10898158,1000000
10898191,1000000
10898230,1000000
10898271,1000000
10898276,1000000
10898276,1000000
10898281,1000000
10898281,1000000
10898339,1000000
10898339,1000000
10898463,1000000
10898463,1000000
10898899,1000000
10898908,1000000
10899264,1000000
10899264,1000000
10899388,1000000
10899626,1000000
10899840,1000000
10899840,1000000
10900960,1000000
10902186,1000000
10902462,1000000
10902547,1000000
10903141,1000000
10903414,1000000
10903414,1000000
10903975,1000000
10903978,1000000
10903978,1000000
10904146,1000000
10904146,1000000
10904266,1000000
10904886,1000000
10904945,1000000
10904945,1000000
10905730,1000000
10905871,1000000
10905902,1000000
10905902,1000000
10905997,1000000
10905997,1000000
10905997,1000000
10905997,1000000
10906384,1000000
10906494,1000000
10906494,1000000
10906640,1000000
10907717,1000000
10907717,1000000
10907717,1000000
10908079,1000000
10908080,1000000
10908376,1000000
10908526,1000000
10908751,1000000
10909004,1000000
10909073,1000000
10909086,1000000
10909437,1000000
10909437,1000000
10909513,1000000
10909513,1000000
10909520,1000000
10909646,1000000
10909646,1000000
10909676,1000000
10910006,1000000
10910461,1000000
10910461,1000000
10910547,1000000
10910610,1000000
10910610,1000000
10910669,1000000
10910669,1000000
10910678,1000000
10910721,1000000
10910770,1000000
10910770,1000000
10910770,1000000
10910770,1000000
10910770,1000000
10910770,1000000
10910770,1000000
10910770,1000000
10910770,1000000
10910770,1000000
10910770,1000000
10910770,1000000
10910770,1000000
10910770,1000000
10910770,1000000
10910770,1000000
10910770,1000000
10910770,1000000
10910770,1000000
10910770,1000000
10910872,1000000
10910877,1000000
10910877,1000000
10911052,1000000
10911086,1000000
10911158,1000000
10911159,1000000
10911159,1000000
10911160,1000000
10911161,1000000
10911162,1000000
10911163,1000000
10911164,1000000
10911165,1000000
10911214,1000000
10911219,1000000
10911220,1000000
10911524,1000000
10911547,1000000
10911548,1000000
10911723,1000000
10911789,1000000
10912755,1000000
10912755,1000000
10912789,1000000
10912807,1000000
10912826,1000000
10912826,1000000
10912862,1000000
10912864,1000000
10912865,1000000
10913078,1000000
10913150,1000000
10913351,1000000
10913474,1000000
10913703,1000000
10913865,1000000
10913865,1000000
10913865,1000000
10913865,1000000
10913867,1000000
10913974,1000000
10914252,1000000
10914505,1000000
10914597,1000000
10914597,1000000
10914597,1000000
10914597,1000000
10914597,1000000
10914597,1000000
10915165,1000000
10915393,1000000
10915393,1000000
10915393,1000000
10915393,1000000
10915474,1000000
10915506,1000000
10915584,1000000
10915584,1000000
10915644,1000000
10915729,1000000
10916088,1000000
10916095,1000000
10916742,1000000
10916749,1000000
10916749,1000000
10916812,1000000
10916812,1000000
10916812,1000000
10916953,1000000
10917022,1000000
10917305,1000000
10917305,1000000
10917305,1000000
10917306,1000000
10917306,1000000
10917307,1000000
10917307,1000000
10917308,1000000
10917308,1000000
10917555,1000000
10917556,1000000
10917828,1000000
10917883,1000000
10917883,1000000
10917950,1000000
10917989,1000000
10918155,1000000
10918245,1000000
10918248,1000000
10918249,1000000
10918250,1000000
10918403,1000000
10918670,1000000
10919480,1000000
10919667,1000000
10919667,1000000
10919667,1000000
10919667,1000000
10919669,1000000
10919669,1000000
10919669,1000000
10919680,1000000
10919680,1000000
10919680,1000000
10919740,1000000
10919740,1000000
10919846,1000000
10919856,1000000
10919856,1000000
10919904,1000000
10919904,1000000
10919906,1000000
10920216,1000000
10920216,1000000
10920216,1000000
10920289,1000000
10920293,1000000
10920293,1000000
10920294,1000000
10920323,1000000
10920323,1000000
10920403,1000000
10920404,1000000
10920411,1000000
10920411,1000000
10920431,1000000
10920432,1000000
10920464,1000000
10920816,1000000
10921182,1000000
10921365,1000000
10921365,1000000
10921541,1000000
10923363,1000000
10923363,1000000
10923574,1000000
10923977,1000000
10924463,1000000
10924476,1000000
10924477,1000000
10924478,1000000
10924559,1000000
10924559,1000000
10925065,1000000
10925065,1000000
10925066,1000000
10925066,1000000
10925067,1000000
10925067,1000000
10925083,1000000
10925234,1000000
10925235,1000000
10925236,1000000
10925237,1000000
10925238,1000000
10925239,1000000
10925289,1000000
10925289,1000000
10925529,1000000
10925544,1000000
10925745,1000000
10925794,1000000
10926074,1000000
10926075,1000000
10926141,1000000
10926250,1000000
10926250,1000000
10926250,1000000
10926338,1000000
10926594,1000000
10926763,1000000
10926924,1000000
10927020,1000000
10927209,1000000
10927209,1000000
10927241,1000000
10927247,1000000
10927249,1000000
10927280,1000000
10927284,1000000
10927550,1000000
10928022,1000000
10928023,1000000
10928109,1000000
10928117,1000000
10928130,1000000
10928131,1000000
10928189,1000000
10928450,1000000
10928472,1000000
10928540,1000000
10928540,1000000
10928541,1000000
10928545,1000000
10928546,1000000
10928626,1000000
10928626,1000000
10928891,1000000
10928892,1000000
10928962,1000000
10929207,1000000
10929207,1000000
10929207,1000000
10929309,1000000
10929465,1000000
10929473,1000000
10929477,1000000
10929479,1000000
10929601,1000000
10929601,1000000
10929612,1000000
10929668,1000000
10929669,1000000
10929941,1000000
10931353,1000000
10931354,1000000
10931438,1000000
10931524,1000000
10931526,1000000
10931527,1000000
10931527,1000000
10931687,1000000
10931689,1000000
10932042,1000000
10932088,1000000
10932094,1000000
10932094,1000000
10932100,1000000
10932828,1000000
10932973,1000000
10932976,1000000
10933001,1000000
10933002,1000000
10933118,1000000
10933119,1000000
10933162,1000000
10933209,1000000
10933209,1000000
10933209,1000000
10933209,1000000
10933222,1000000
10933240,1000000
10933328,1000000
10933328,1000000
10933382,1000000
10933405,1000000
10933552,1000000
10933615,1000000
10933615,1000000
10933615,1000000
10933616,1000000
10933616,1000000
10933616,1000000
10933616,1000000
10933617,1000000
10933617,1000000
10933617,1000000
10933714,1000000
10933743,1000000
10933743,1000000
10933769,1000000
10933769,1000000
10933792,1000000
10933820,1000000
10933848,1000000
10933892,1000000
10933892,1000000
10933893,1000000
10933893,1000000
10933896,1000000
10933907,1000000
10933957,1000000
10933957,1000000
10933957,1000000
10933957,1000000
10933957,1000000
10934304,1000000
10934390,1000000
10934390,1000000
10934390,1000000
10934414,1000000
10934415,1000000
10934610,1000000
10934610,1000000
10934610,1000000
10934613,1000000
10934623,1000000
10934624,1000000
10934834,1000000
10935765,1000000
10935951,1000000
10935967,1000000
10936031,1000000
10936061,1000000
10936061,1000000
10936061,1000000
10936061,1000000
10936188,1000000
10936212,1000000
10936252,1000000
10936375,1000000
10936376,1000000
10936376,1000000
10936378,1000000
10936412,1000000
10936571,1000000
10936571,1000000
10936605,1000000
10936737,1000000
10936737,1000000
10936847,1000000
10936914,1000000
10936914,1000000
10936929,1000000
10936951,1000000
10937283,1000000
10937401,1000000
10937401,1000000
10937401,1000000
10937407,1000000
10938051,1000000
10938590,1000000
10938590,1000000
10938590,1000000
10938777,1000000
10938777,1000000
10938777,1000000
10938777,1000000
10938777,1000000
10938777,1000000
10938777,1000000
10938778,1000000
10938778,1000000
10938778,1000000
10938778,1000000
10938778,1000000
10938778,1000000
10939424,1000000
10939424,1000000
10939424,1000000
10939424,1000000
10939424,1000000
10939960,1000000
10940125,1000000
10940373,1000000
10940373,1000000
10940639,1000000
10940639,1000000
10940639,1000000
10940639,1000000
10940639,1000000
10940639,1000000
10940639,1000000
10940896,1000000
10940896,1000000
10940896,1000000
10940896,1000000
10941375,1000000
10941375,1000000
10941375,1000000
10941375,1000000
10941932,1000000
10941932,1000000
10941969,1000000
10942238,1000000
10942238,1000000
10942238,1000000
10942238,1000000
10942238,1000000
10942238,1000000
10942238,1000000
10942406,1000000
10942406,1000000
10942406,1000000
10942406,1000000
10942514,1000000
10942643,1000000
10942643,1000000
10943778,1000000
10943778,1000000
10943778,1000000
10945253,1000000
10947846,1000000
10948048,1000000
10948574,1000000
10948639,1000000
10948854,1000000
10949040,1000000
10949083,1000000
10949086,1000000
10949376,1000000
10949401,1000000
10949401,1000000
10949401,1000000
10950502,1000000
10950750,1000000
10951590,1000000
10951890,1000000
10951922,1000000
10951980,1000000
10951981,1000000
10952256,1000000
10952257,1000000
10952258,1000000
10952281,1000000
10952283,1000000
10952284,1000000
10952285,1000000
10952311,1000000
10952312,1000000
10952365,1000000
10952911,1000000
10952912,1000000
10953160,1000000
10953204,1000000
10953204,1000000
10953493,1000000
10953806,1000000
10953806,1000000
10953806,1000000
10953806,1000000
10953806,1000000
10953806,1000000
10953806,1000000
10953884,1000000
10954523,1000000
10954664,1000000
10954750,1000000
10954751,1000000
10954799,1000000
10954824,1000000
10954861,1000000
10954943,1000000
10954945,1000000
10954946,1000000
10955228,1000000
10955228,1000000
10955317,1000000
10955317,1000000
10955317,1000000
10955317,1000000
10955653,1000000
10955653,1000000
10955677,1000000
10955677,1000000
10955721,1000000
10955752,1000000
10955973,1000000
10956034,1000000
10956034,1000000
10956034,1000000
10956034,1000000
10956077,1000000
10956277,1000000
10956457,1000000
10956764,1000000
10956764,1000000
10956764,1000000
10956764,1000000
10956764,1000000
10956768,1000000
10956768,1000000
10956782,1000000
10956893,1000000
10957089,1000000
10957323,1000000
10957323,1000000
10957378,1000000
10957378,1000000
10957381,1000000
10957421,1000000
10957421,1000000
10957683,1000000
10957723,1000000
10958104,1000000
10958104,1000000
10958289,1000000
10958586,1000000
10958703,1000000
10958703,1000000
10958750,1000000
10959293,1000000
10960180,1000000
10960756,1000000
10961036,1000000
10961036,1000000
10961107,1000000
10961107,1000000
10961107,1000000
10961107,1000000
10961214,1000000
10961214,1000000
10961367,1000000
10961648,1000000
10961648,1000000
10961648,1000000
10961648,1000000
10961648,1000000
10961648,1000000
10961648,1000000
10961690,1000000
10961769,1000000
10962223,1000000
10962482,1000000
10962482,1000000
10962625,1000000
10962818,1000000
10962818,1000000
10962819,1000000
10962823,1000000
10962848,1000000
10962859,1000000
10962860,1000000
10962860,1000000
10962861,1000000
10962861,1000000
10962862,1000000
10962864,1000000
10962876,1000000
10962909,1000000
10962926,1000000
10962926,1000000
10962929,1000000
10962945,1000000
10962981,1000000
10963003,1000000
10963003,1000000
10963005,1000000
10963006,1000000
10963007,1000000
10963007,1000000
10963008,1000000
10963008,1000000
10963010,1000000
10963011,1000000
10963012,1000000
10963013,1000000
10963013,1000000
10963014,1000000
10963014,1000000
10963015,1000000
10963117,1000000
10963393,1000000
10963394,1000000
10963482,1000000
10963483,1000000
10963592,1000000
10963671,1000000
10963671,1000000
10963683,1000000
10963700,1000000
10963700,1000000
10963780,1000000
10963782,1000000
10963785,1000000
10963786,1000000
10964201,1000000
10964657,1000000
10964658,1000000
10964659,1000000
10964670,1000000
10964671,1000000
10964892,1000000
10964918,1000000
10964982,1000000
10965001,1000000
10965002,1000000
10965003,1000000
10965013,1000000
10965128,1000000
10965396,1000000
10965631,1000000
10965645,1000000
10965731,1000000
10965731,1000000
10965899,1000000
10965952,1000000
10965993,1000000
10966051,1000000
10966052,1000000
10966140,1000000
10966140,1000000
10966282,1000000
10966290,1000000
10966557,1000000
10966758,1000000
10966868,1000000
10967111,1000000
10967116,1000000
10967534,1000000
10967534,1000000
10967582,1000000
10967617,1000000
10967650,1000000
10967654,1000000
10967725,1000000
10967726,1000000
10967727,1000000
10967811,1000000
10967816,1000000
10967846,1000000
10968039,1000000
10968114,1000000
10968116,1000000
10968302,1000000
10968478,1000000
10968478,1000000
10968623,1000000
10968805,1000000
10968882,1000000
10968931,1000000
10968933,1000000
10969117,1000000
10969147,1000000
10969278,1000000
10969391,1000000
10969469,1000000
10969500,1000000
10969568,1000000
10969576,1000000
10969643,1000000
10969805,1000000
10969806,1000000
10969855,1000000
10969897,1000000
10970162,1000000
10970539,1000000
10970764,1000000
10970764,1000000
10970937,1000000
10970945,1000000
10970945,1000000
10970945,1000000
10970945,1000000
10970945,1000000
10971083,1000000
10971175,1000000
10971175,1000000
10971220,1000000
10971401,1000000
10971757,1000000
10971768,1000000
10971923,1000000
10971923,1000000
10971981,1000000
10972071,1000000
10972289,1000000
10972289,1000000
10972289,1000000
10972740,1000000
10972740,1000000
10973066,1000000
10973066,1000000
10973077,1000000
10973077,1000000
10973676,1000000
10973677,1000000
10974229,1000000
10974555,1000000
10974765,1000000
10974765,1000000
10975022,1000000
10975306,1000000
10975306,1000000
10975347,1000000
10975347,1000000
10975348,1000000
10975622,1000000
10975650,1000000
10975650,1000000
10975650,1000000
10975650,1000000
10975650,1000000
10975739,1000000
10975739,1000000
10975780,1000000
10975780,1000000
10975963,1000000
10976180,1000000
10976186,1000000
10976254,1000000
10976272,1000000
10976274,1000000
10976275,1000000
10976439,1000000
10976738,1000000
10976887,1000000
10977121,1000000
10977121,1000000
10977163,1000000
10977248,1000000
10977545,1000000
10977669,1000000
10977680,1000000
10977964,1000000
10977964,1000000
10978157,1000000
10978358,1000000
10978358,1000000
10978358,1000000
10980380,1000000
10980380,1000000
10980380,1000000
10980381,1000000
10980381,1000000
10980381,1000000
10980382,1000000
10980382,1000000
10980382,1000000
10980711,1000000
10980711,1000000
10980711,1000000
10980711,1000000
10980930,1000000
10981157,1000000
10981182,1000000
10981223,1000000
10981314,1000000
10981325,1000000
10981341,1000000
10981613,1000000
10981613,1000000
10981613,1000000
10981695,1000000
10982241,1000000
10982954,1000000
10983324,1000000
10983407,1000000
10983407,1000000
10983412,1000000
10983480,1000000
10984174,1000000
10984349,1000000
10984349,1000000
10984349,1000000
10984349,1000000
10984349,1000000
10984349,1000000
10984349,1000000
10984407,1000000
10985099,1000000
10985140,1000000
10985159,1000000
10985159,1000000
10985654,1000000
10985654,1000000
10985746,1000000
10985746,1000000
10985746,1000000
10985748,1000000
10985748,1000000
10985748,1000000
10985823,1000000
10985823,1000000
10985895,1000000
10986196,1000000
10986532,1000000
10986533,1000000
10986686,1000000
10986689,1000000
10986710,1000000
10986711,1000000
10987203,1000000
10987603,1000000
10987735,1000000
10987736,1000000
10987738,1000000
10988162,1000000
10988306,1000000
10988448,1000000
10988449,1000000
10988604,1000000
10989056,1000000
10989132,1000000
10989209,1000000
10989623,1000000
10990011,1000000
10990046,1000000
10990046,1000000
10990046,1000000
10990047,1000000
10990048,1000000
10990048,1000000
10990048,1000000
10990094,1000000
10990182,1000000
10990200,1000000
10990203,1000000
10990203,1000000
10990206,1000000
10990206,1000000
10990207,1000000
10990207,1000000
10990208,1000000
10990208,1000000
10990208,1000000
10990208,1000000
10990209,1000000
10990209,1000000
10990209,1000000
10990210,1000000
10990210,1000000
10990210,1000000
10990210,1000000
10990211,1000000
10990212,1000000
10990212,1000000
10990212,1000000
10990217,1000000
10990218,1000000
10990221,1000000
10990222,1000000
10990222,1000000
10990223,1000000
10990223,1000000
10990224,1000000
10990224,1000000
10990224,1000000
10990224,1000000
10990225,1000000
10990225,1000000
10990225,1000000
10990225,1000000
10990227,1000000
10990227,1000000
10990227,1000000
10990272,1000000
10990272,1000000
10990272,1000000
10990276,1000000
10990276,1000000
10990276,1000000
10990276,1000000
10990277,1000000
10990277,1000000
10990277,1000000
10990281,1000000
10990281,1000000
10990281,1000000
10990282,1000000
10990282,1000000
10990282,1000000
10990288,1000000
10990288,1000000
10990288,1000000
10990288,1000000
10990289,1000000
10990289,1000000
10990289,1000000
10990302,1000000
10990438,1000000
10990438,1000000
10990438,1000000
10990438,1000000
10990525,1000000
10990525,1000000
10990533,1000000
10990540,1000000
10990724,1000000
10991113,1000000
10991113,1000000
10991494,1000000
10991494,1000000
10991724,1000000
10991897,1000000
10991897,1000000
10991906,1000000
10991906,1000000
10991907,1000000
10992117,1000000
10992117,1000000
10992124,1000000
10992173,1000000
10992173,1000000
10992264,1000000
10992264,1000000
10992264,1000000
10992264,1000000
10992264,1000000
10992264,1000000
10992264,1000000
10992264,1000000
10992264,1000000
10992264,1000000
10992264,1000000
10992264,1000000
10992264,1000000
10992264,1000000
10992264,1000000
10992264,1000000
10992264,1000000
10992264,1000000
10992264,1000000
10992264,1000000
10992264,1000000
10992264,1000000
10992264,1000000
10992264,1000000
10992264,1000000
10992264,1000000
10992264,1000000
10992264,1000000
10992264,1000000
10992264,1000000
10992264,1000000
10992264,1000000
10992264,1000000
10992264,1000000
10992264,1000000
10992264,1000000
10992264,1000000
10992264,1000000
10992264,1000000
10992264,1000000
10992264,1000000
10992264,1000000
10992264,1000000
10992264,1000000
10992264,1000000
10992264,1000000
10992264,1000000
10992264,1000000
10992264,1000000
10992264,1000000
10992264,1000000
10992264,1000000
10992264,1000000
10992264,1000000
10992264,1000000
10992264,1000000
10992264,1000000
10992264,1000000
10992264,1000000
10992264,1000000
10992264,1000000
10992264,1000000
10992264,1000000
10992264,1000000
10992264,1000000
10992264,1000000
10992264,1000000
10992264,1000000
10992264,1000000
10992264,1000000
10992264,1000000
10992264,1000000
10992264,1000000
10992264,1000000
10992264,1000000
10992264,1000000
10992264,1000000
10992264,1000000
10992264,1000000
10992264,1000000
10992264,1000000
10992264,1000000
10992264,1000000
10992264,1000000
10992264,1000000
10992264,1000000
10992264,1000000
10992264,1000000
10992264,1000000
10992264,1000000
10992264,1000000
10992264,1000000
10992264,1000000
10992264,1000000
10992264,1000000
10992264,1000000
10992264,1000000
10992264,1000000
10992264,1000000
10992264,1000000
10992264,1000000
10992264,1000000
10992264,1000000
10992264,1000000
10992264,1000000
10992264,1000000
10992264,1000000
10992264,1000000
10992264,1000000
10992264,1000000
10992264,1000000
10992264,1000000
10992264,1000000
10992264,1000000
10992264,1000000
10992264,1000000
10992264,1000000
10992264,1000000
10992264,1000000
10992264,1000000
10992264,1000000
10992264,1000000
10992264,1000000
10992264,1000000
10992264,1000000
10992264,1000000
10992264,1000000
10992264,1000000
10992264,1000000
10992264,1000000
10992264,1000000
10992264,1000000
10992264,1000000
10992264,1000000
10992264,1000000
10992264,1000000
10992264,1000000
10992264,1000000
10992264,1000000
10992264,1000000
10992264,1000000
10992264,1000000
10992264,1000000
10992264,1000000
10992264,1000000
10992264,1000000
10992264,1000000
10992264,1000000
10992264,1000000
10992264,1000000
10992264,1000000
10992264,1000000
10992264,1000000
10992264,1000000
10992264,1000000
10992264,1000000
10992264,1000000
10992713,1000000
10993040,1000000
10993040,1000000
10993059,1000000
10993059,1000000
10993262,1000000
10993673,1000000
10993674,1000000
10994153,1000000
10994197,1000000
10994198,1000000
10994393,1000000
10994393,1000000
10994836,1000000
10995217,1000000
10995492,1000000
10996134,1000000
10996134,1000000
10996523,1000000
10996525,1000000
10996525,1000000
10996525,1000000
10996672,1000000
10996880,1000000
10996880,1000000
10996900,1000000
10996978,1000000
10997060,1000000
10997138,1000000
10997163,1000000
10997229,1000000
10997240,1000000
10997387,1000000
10997663,1000000
10997788,1000000
10997924,1000000
10997931,1000000
10998003,1000000
10998010,1000000
10998165,1000000
10998398,1000000
10998466,1000000
10998633,1000000
10998712,1000000
10998800,1000000
10998934,1000000
10998934,1000000
10998935,1000000
10998935,1000000
10998936,1000000
10998950,1000000
10999002,1000000
10999058,1000000
10999144,1000000
10999348,1000000
10999580,1000000
10999580,1000000
10999678,1000000
10999678,1000000
10999733,1000000
10999733,1000000
10999735,1000000
10999735,1000000
10999744,1000000
10999744,1000000
10999883,1000000
11000008,1000000
11000111,1000000
11000119,1000000
11000119,1000000
11000119,1000000
11000119,1000000
