Component,ParameterCM1,Sales Product,Site CodeCM1,2013CM1,2014CM1,2015CM1,January 2015CM1,February 2015CM1,March 2015CM1,April 2015CM1,May 2015CM1,June 2015CM1,July 2015CM1,August 2015CM1,September 2015CM1,October 2015CM1,November 2015CM1,December 2015CM1,Unnamed: 22CM1,Unnamed: 23CM1,Unnamed: 24CM1,ParameterAmount,Site CodeAmount,2013Amount,2014Amount,2015Amount,January 2015Amount,February 2015Amount,March 2015Amount,April 2015Amount,May 2015Amount,June 2015Amount,July 2015Amount,August 2015Amount,September 2015Amount,October 2015Amount,November 2015Amount,December 2015Amount,Unnamed: 22Amount,Unnamed: 23Amount,Unnamed: 24Amount,SpecificCM1
11012407,CM1,30620530,50,0.0,0.0,1078.18,0.0,0.0,0.0,1186.38,0.0,-39.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Amount,50,0.0,0.0,860.7,0.0,0.0,0.0,868.8,0.0,-8.6,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2526780527477634
11016412,CM1,61185357,100,0.0,65657.8,681515.44,67162.71,25174.64,42012.93,31836.07,75052.39,82755.55,89274.67,37071.04,74970.75,105114.38,12774.29,38875.6,0.0,0.0,0.0,Amount,100,1.25,42011.0,492798.5,37600.0,16601.0,21801.5,28400.0,58961.5,73757.5,79108.0,32200.5,52160.0,62602.0,7802.0,21804.5,0.0,0.0,0.0,1.3829495016725901
11016416,CM1,30620542,50,0.0,6978.23,327644.83,3008.47,3204.69,13480.1,14616.43,14781.55,37327.1,85932.99,44007.44,8186.85,36526.29,33623.7,31460.63,0.0,0.0,0.0,Amount,50,0.0,1440.0,48840.0,600.0,480.0,1920.0,1920.0,2160.0,6360.0,12840.0,6360.0,1200.0,5160.0,4920.0,4920.0,0.0,0.0,0.0,6.708534602784603
11017413,CM1,61260778,100,0.0,-419.14,264280.44999999995,-6534.06,-2753.1,11585.59,-4500.22,13388.279999999999,10676.71,5278.110000000001,8402.07,23059.010000000002,62348.85,88819.75,52949.979999999996,0.0,0.0,0.0,Amount,100,0.0,3.1260000000000003,2963.327,51.57899999999999,17.192999999999998,117.225,65.646,131.60700000000003,110.973,182.44,189.692,278.472,721.4449999999999,631.8910000000001,465.164,0.0,0.0,0.0,89.18369454332915
11017574,CM1,30626781,50,0.0,275684.46,-1855.38,0.0,-1855.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Amount,50,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11017634,CM1,30625729,50,0.0,0.0,71769.2,-2688.29,0.0,2310.13,9503.34,16250.37,0.0,0.0,15568.91,0.0,14860.75,15963.99,0.0,0.0,0.0,0.0,Amount,50,0.0,0.0,94150.0,3000.0,0.0,3000.0,12000.0,19600.0,0.0,0.0,19300.0,0.0,18265.0,18985.0,0.0,0.0,0.0,0.0,0.7622857142857142
11017665,CM1,30625809,50,0.0,-3.96,57906.65,0.0,0.0,0.0,-0.01,168.15,0.0,12081.49,25243.01,4156.52,16091.85,107.84,0.0,0.0,0.0,0.0,Amount,50,0.0,162.0,45096.0,53.0,27.0,16.0,30.0,171.0,32.0,10345.0,19322.0,3076.0,11816.0,191.0,17.0,0.0,0.0,0.0,1.2840750842646798
11017794,CM1,30625970,50,0.0,0.0,23787.52,0.0,0.0,0.0,830.03,-87.83,998.64,3784.85,1398.65,3295.18,1377.32,9821.08,2790.65,0.0,0.0,0.0,Amount,50,0.0,0.0,18476.5,0.0,0.0,0.0,1008.0,3.5,1018.0,2605.5,1015.0,2400.5,1014.5,7400.0,2011.5,0.0,0.0,0.0,1.2874472979189782
11017802,CM1,30625957,50,0.0,-892.26,70318.63,6661.22,0.0,0.0,10891.05,-571.95,9685.45,-1772.9,0.0,19687.15,6247.58,13322.13,6168.9,0.0,0.0,0.0,Amount,50,0.0,1000.0,55000.0,4000.0,0.0,0.0,9000.0,0.0,8000.0,0.0,0.0,14000.0,5000.0,10000.0,5000.0,0.0,0.0,0.0,1.2785205454545456
11017914,CM1,30626989,50,0.0,0.0,2621.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,812.84,-0.01,614.33,-0.67,1195.04,0.0,0.0,0.0,Amount,50,0.0,0.0,240.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,40.0,0.0,40.0,0.0,60.0,0.0,0.0,0.0,10.923041666666668
11017926,CM1,30626081,50,0.0,0.0,606.2,0.0,0.0,0.0,-84.24,0.0,-100.0,0.0,0.0,0.0,0.0,0.0,795.32,0.0,0.0,0.0,Amount,50,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,1.5155
11017954,CM1,30626119,50,0.0,-990.45,-806.66,0.0,-32.49,0.0,-237.32,0.0,0.0,0.0,-151.18,0.0,0.0,-300.0,-85.67,0.0,0.0,0.0,Amount,50,0.0,325.0,325.0,25.0,0.0,0.0,75.0,0.0,0.0,0.0,125.0,0.0,0.0,75.0,25.0,0.0,0.0,0.0,-2.4820307692307693
11017966,CM1,30626990,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Amount,50,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11018093,CM1,30626336,50,0.0,0.0,6524.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3536.98,1962.8,0.0,1024.55,0.0,0.0,0.0,Amount,50,0.0,0.0,6048.5,0.0,0.0,0.0,8.5,4.5,7.5,11.0,1.0,2800.5,1606.0,605.0,1004.5,0.0,0.0,0.0,1.0786558650905183
11018221,CM1,30626344,50,0.0,233.46,915.61,995.63,420.77,285.37,0.0,0.0,437.23,0.0,0.0,0.0,745.93,-588.28,-1381.04,0.0,0.0,0.0,Amount,50,0.0,10000.0,70500.0,3000.0,6000.0,0.0,0.0,0.0,3000.0,0.0,0.0,0.0,49500.0,0.0,9000.0,0.0,0.0,0.0,0.012987375886524823
11018259,CM1,30626433,50,0.0,701.4,502276.43,4460.72,1421.33,37583.36,10498.47,18484.37,54201.24,66599.43,9995.9,39998.14,161212.45,82926.46,949.56,0.0,0.0,0.0,Amount,50,0.0,184.0,104215.5,970.5,408.0,8171.0,2890.5,3736.0,11164.5,14789.5,2172.5,8409.5,32887.5,18126.5,489.5,0.0,0.0,0.0,4.819594302191133
11018294,CM1,30626483,50,0.0,87816.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Amount,50,0.0,4836.645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11018295,CM1,30626484,50,0.0,199656.41,124132.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124132.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Amount,50,0.0,10367.886,3353.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3353.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.012916845570345
11018699,CM1,30627035,50,0.0,106811.8,349540.06,34235.27,39057.8,-50.01,14592.93,35971.59,35899.26,51953.56,36664.22,36307.83,31468.94,28046.1,5392.57,0.0,0.0,0.0,Amount,50,0.0,115000.0,348030.0,36500.0,38380.0,0.0,15300.0,32960.0,38720.0,49400.0,36820.0,27640.0,35530.0,26500.0,10280.0,0.0,0.0,0.0,1.0043388788322847
11018820,CM1,30627036,50,0.0,0.0,239506.4,0.0,114144.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108411.33,16950.55,0.0,0.0,0.0,0.0,Amount,50,0.0,0.0,106020.0,0.0,37800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58140.0,10080.0,0.0,0.0,0.0,0.0,2.259068100358423
11019228,CM1,30627521,50,0.0,9.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Amount,50,0.0,49850.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11019301,CM1,30627529,50,0.0,41361.32,-37764.18,0.0,-1223.0,0.0,0.0,-6961.68,-13355.91,0.0,0.0,-16223.59,0.0,0.0,0.0,0.0,0.0,0.0,Amount,50,0.0,164000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11019389,CM1,30627658,50,0.0,0.0,184770.07,0.0,0.0,0.0,0.0,40170.97,26141.95,0.0,16722.22,16805.33,2439.88,45223.19,19325.66,0.0,0.0,0.0,Amount,50,0.0,0.0,242760.0,0.0,0.0,0.0,0.0,71910.0,33860.0,0.0,20120.0,24110.0,3400.0,62840.0,26520.0,0.0,0.0,0.0,0.7611223842478168
11019416,CM1,30627604,50,0.0,82035.63,42768.94,0.0,0.0,40742.52,0.0,0.0,2123.07,-95.48,4.57,0.0,0.0,0.0,-5.74,0.0,0.0,0.0,Amount,50,0.0,27880.0,14280.0,0.0,0.0,13600.0,0.0,0.0,680.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9950238095238095
11019440,CM1,30627659,50,0.0,8447.68,345116.77,7464.51,5053.95,6209.74,-875.0,2006.4,-600.0,2955.05,0.0,0.0,49946.14,45222.81,227733.17,0.0,0.0,0.0,Amount,50,0.0,14200.0,503500.0,10080.0,8560.0,10240.0,0.0,8460.0,0.0,8640.0,0.0,0.0,60840.0,78765.0,317915.0,0.0,0.0,0.0,0.6854354915590865
11019472,CM1,30627673,50,0.0,0.0,264032.28,0.0,0.0,-625.77,70345.19,16776.47,19417.84,20587.52,58438.38,-80.0,61254.91,18986.45,-245.0,0.0,0.0,0.0,Amount,50,0.0,0.0,176630.0,0.0,0.0,0.0,43010.0,11390.0,13600.0,13430.0,40800.0,0.0,40800.0,13600.0,0.0,0.0,0.0,0.0,1.494832587895601
11019661,CM1,30627901,50,0.0,0.0,529000.72,131764.21,122040.49,75828.26,-216.61,27635.82,23407.73,22319.67,0.0,16267.42,13825.88,35261.36,60866.49,0.0,0.0,0.0,Amount,50,0.0,0.0,1053060.0,177020.0,160140.0,161080.0,0.0,80220.0,77960.0,78940.0,0.0,40100.0,38500.0,80000.0,159100.0,0.0,0.0,0.0,0.5023462290847625
11019713,CM1,30628191,50,0.0,0.0,-400509.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-93286.85,-172429.08,-134793.6,0.0,0.0,0.0,Amount,50,0.0,0.0,1873713.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,676820.0,725314.0,471579.0,0.0,0.0,0.0,-0.21375180190349324
11019731,CM1,30627981,50,0.0,152122.74,412857.35,74924.0,75860.31,39913.6,-1540.0,-1050.0,0.0,0.0,-450.0,43237.68,40434.56,95894.8,45632.4,0.0,0.0,0.0,Amount,50,0.0,180840.0,487641.4,91420.0,88080.0,46280.0,0.4,0.0,1.0,0.0,0.0,48300.0,48280.0,117000.0,48280.0,0.0,0.0,0.0,0.8466413023996732
11019780,CM1,30628024,50,0.0,0.0,170089.33,0.0,0.0,47725.86,23629.18,41297.39,43578.07,0.0,0.0,-1907.4,0.0,15766.23,0.0,0.0,0.0,0.0,Amount,50,0.0,3.6,119542.7,0.0,0.0,44180.9,7480.0,32660.9,14960.9,0.0,0.0,0.0,0.0,20260.0,0.0,0.0,0.0,0.0,1.4228332637626555
11019881,CM1,30628179,50,0.0,0.0,-2217.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1819.87,0.0,0.0,-397.43,0.0,0.0,0.0,Amount,50,0.0,0.0,3500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,0.0,0.0,1500.0,0.0,0.0,0.0,-0.6335142857142858
11019961,CM1,30628271,50,0.0,0.0,-38440.28,0.0,-4305.18,48.01,0.0,0.0,0.0,-16409.74,0.0,-8.95,-12973.04,-4795.83,4.45,0.0,0.0,0.0,Amount,50,0.0,0.0,24500.0,0.0,2000.0,0.0,0.0,0.0,0.0,4000.0,0.0,8000.0,4000.0,6500.0,0.0,0.0,0.0,0.0,-1.5689910204081632
11019962,CM1,30628272,50,0.0,0.0,-2606.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1331.05,0.0,-147.13,0.0,-1128.31,0.0,0.0,0.0,Amount,50,0.0,0.0,800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,0.0,0.0,0.0,550.0,0.0,0.0,0.0,-3.2581124999999997
11020003,CM1,30628224,50,0.0,0.0,56462.78,0.0,6431.03,0.0,0.0,0.0,0.0,0.0,11609.43,-4704.27,13398.29,9778.95,14252.54,0.0,0.0,0.0,Amount,50,0.0,0.0,140880.0,0.0,19600.0,0.0,0.0,0.0,0.0,0.0,40360.0,0.0,41740.0,0.0,39180.0,0.0,0.0,0.0,0.4007863429869392
11020193,CM1,30628638,50,0.0,0.0,560718.09,70604.0,14975.9,49408.58,48009.42,15019.61,79424.05,24678.4,44850.49,11842.97,49050.46,81452.15,71402.06,0.0,0.0,0.0,Amount,50,0.0,0.0,708720.0,98120.0,20200.0,60360.0,60660.0,19300.0,97580.0,38520.0,57820.0,19020.0,60580.0,96400.0,80160.0,0.0,0.0,0.0,0.7911701236031154
11020276,CM1,30625996,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Amount,50,0.0,18.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11020277,CM1,30625997,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Amount,50,0.0,18.24,18.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11020279,CM1,30625999,50,0.0,0.0,-189.33,-0.02,0.0,0.0,-189.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Amount,50,0.0,38.76,4.845,4.845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-39.077399380804955
11020555,CM1,30629055,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Amount,50,0.0,0.0,5.4,0.0,0.0,0.0,5.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11020890,CM1,30630676,50,0.0,0.0,15122.54,0.0,0.0,-762.23,16051.2,0.0,0.0,0.0,0.0,0.0,-166.43,0.0,0.0,0.0,0.0,0.0,Amount,50,0.0,0.0,24000.0,0.0,0.0,0.0,24000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6301058333333334
11020892,CM1,30629272,50,0.0,0.0,-7000.95,0.0,0.0,-1700.0,0.0,0.0,-680.0,0.0,0.0,0.0,0.0,-4363.31,-257.64,0.0,0.0,0.0,Amount,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11020942,CM1,30629376,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Amount,50,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11020966,CM1,30629387,50,0.0,0.0,-437.62,0.0,0.0,0.0,0.0,-437.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Amount,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11021249,CM1,30629729,50,0.0,0.0,30080.68,0.0,0.0,5449.68,-1019.2,0.0,6764.51,0.0,0.0,12095.1,6790.59,0.0,0.0,0.0,0.0,0.0,Amount,50,0.0,0.0,51000.0,0.0,0.0,10200.0,0.0,0.0,10200.0,0.0,0.0,20400.0,10200.0,0.0,0.0,0.0,0.0,0.0,0.5898172549019608
11021273,CM1,30629684,50,0.0,-550.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Amount,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11021276,CM1,30629790,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Amount,50,0.0,0.0,1190.0,0.0,1190.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11021349,CM1,30629778,50,0.0,0.0,-600.44,0.0,0.0,0.0,0.0,-302.47,-297.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Amount,50,0.0,0.0,440.0,0.0,0.0,0.0,0.0,220.0,220.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3646363636363639
11021380,CM1,30629730,50,0.0,0.0,26083.1,0.0,0.0,5280.28,-1019.2,3490.73,4806.53,0.0,0.0,8163.35,0.0,5361.41,0.0,0.0,0.0,0.0,Amount,50,0.0,0.0,51000.0,0.0,0.0,10200.0,0.0,10200.0,10200.0,0.0,0.0,10200.0,0.0,10200.0,0.0,0.0,0.0,0.0,0.5114333333333333
11021381,CM1,30629731,50,0.0,0.0,44407.22,0.0,0.0,2235.7,4698.79,0.0,5479.31,9813.11,0.0,11909.04,0.0,10271.27,0.0,0.0,0.0,0.0,Amount,50,0.0,0.0,64800.0,0.0,0.0,6000.0,10200.0,0.0,10200.0,12000.0,0.0,13200.0,0.0,13200.0,0.0,0.0,0.0,0.0,0.6852966049382716
11021569,CM1,91925892,150,0.0,205528.03,711857.06,74944.57,72792.64,34655.68,-650.0,0.0,0.0,0.0,0.0,0.0,78165.87,192524.72,259423.58,0.0,0.0,0.0,Amount,150,0.0,127700.0,472383.0,41240.0,41480.0,20240.0,0.0,0.0,0.0,0.0,0.0,2.0,41421.0,125200.0,202800.0,0.0,0.0,0.0,1.5069489376205325
11021810,CM1,91899050,150,0.0,0.0,896616.5700000001,1752.58,9790.34,36813.16,64816.86,9354.06,135871.16,65253.45,76907.23,109018.17,145293.14,159494.49,93476.91,0.0,0.0,0.0,Amount,150,0.0,0.5,2980542.0,3540.0,25120.0,96360.0,204520.0,67141.0,378380.0,248900.0,254500.0,346241.0,491060.0,553880.0,310900.0,0.0,0.0,0.0,0.30082333011915285
11021813,CM1,30630220,50,0.0,39585.29,479105.36,15548.93,29879.81,65703.54,50723.04,25407.45,42771.14,14230.07,29871.11,59125.16,44400.43,28252.14,73192.54,0.0,0.0,0.0,Amount,50,0.0,72795.0,783230.0,25630.0,49940.0,100720.0,68300.0,43480.0,71300.0,47580.0,47840.0,94140.0,70960.0,47640.0,115700.0,0.0,0.0,0.0,0.6117045567713187
11021952,CM1,30630368,50,0.0,0.0,2477.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1908.32,0.0,0.0,0.0,569.33,0.0,0.0,0.0,Amount,50,0.0,0.0,1379.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,475.0,0.0,0.0,0.0,900.0,0.0,0.0,0.0,1.7967005076142133
11021959,CM1,30630369,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Amount,50,0.0,0.0,4.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11022163,CM1,30630549,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Amount,50,0.0,7.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11022177,CM1,30630677,50,0.0,0.0,148756.13,0.0,4725.17,26557.14,18846.42,4594.37,23136.74,9320.67,8806.53,11185.45,11473.34,20710.93,9399.37,0.0,0.0,0.0,Amount,50,0.0,0.0,69919.0,0.0,2108.0,11794.0,8432.0,2108.0,10540.0,5270.0,4366.0,5270.0,6329.0,9486.0,4216.0,0.0,0.0,0.0,2.1275494500779475
11022220,CM1,30630619,50,0.0,58493.45,94334.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94369.42,-34.81,0.0,0.0,0.0,0.0,Amount,50,0.0,2270.862,4621.023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4621.023,0.0,0.0,0.0,0.0,0.0,20.41422646024484
11022221,CM1,30630620,50,0.0,91777.37,-14754.95,-14754.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Amount,50,0.0,3100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11022222,CM1,30630621,50,0.0,26388.43,42839.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42860.69,-21.65,0.0,0.0,0.0,0.0,Amount,50,0.0,1047.502,2131.583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2131.583,0.0,0.0,0.0,0.0,0.0,20.097289197746463
11022266,CM1,30630671,50,0.0,0.0,174454.37,0.0,0.0,0.0,0.0,0.0,306658.5,-46219.52,-8459.88,-61328.95,88864.7,-35308.29,-69752.19,0.0,0.0,0.0,Amount,50,0.0,0.0,61516.2,0.0,0.0,0.0,0.0,0.0,19846.8,7326.0,1021.2,11943.6,5128.2,10256.4,5994.0,0.0,0.0,0.0,2.835909402726436
11022372,CM1,30630761,50,0.0,0.0,6450101.94,5875342.53,677125.09,-275.0,0.0,0.0,0.0,0.0,0.0,-102090.68,0.0,0.0,0.0,0.0,0.0,0.0,Amount,50,0.0,0.0,41615.668,37291.948,4323.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,154.99215199429216
11022443,CM1,30630891,50,0.0,0.0,-148.48,0.0,0.0,0.0,0.0,0.0,-148.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Amount,50,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.14848
11022520,CM1,30630929,50,0.0,0.0,-556.11,-834.32,-199.29,201.93,0.0,0.0,-782.35,0.0,0.0,0.0,247.91,651.54,158.47,0.0,0.0,0.0,Amount,50,0.0,0.0,7231.5,931.5,0.0,0.0,0.0,0.0,900.0,0.0,0.0,0.0,1800.0,2700.0,900.0,0.0,0.0,0.0,-0.07690105787181083
11022597,CM1,30631040,50,0.0,0.0,347035.4,0.0,10291.06,40902.7,31151.34,47709.79,30835.09,34052.71,38782.86,23090.42,38308.11,36921.66,17470.25,0.0,0.0,0.0,Amount,50,0.0,0.0,8879.22,0.0,257.04,1194.48,790.02,1186.92,725.76,831.6,948.78,638.82,1016.82,888.3,400.68,0.0,0.0,0.0,39.08399611677603
11022598,CM1,30631041,50,0.0,0.0,203874.69,0.0,6840.34,17516.95,42846.95,41834.09,18225.8,1733.77,0.0,25042.61,14148.98,20660.29,15024.91,0.0,0.0,0.0,Amount,50,0.0,0.0,5004.0,0.0,201.6,388.8,1054.8,1040.4,468.0,36.0,0.0,608.4,370.8,493.2,342.0,0.0,0.0,0.0,40.74234412470024
11022662,CM1,30631156,50,0.0,-1533.51,823465.74,-399.1,0.0,-1026.86,36.51,88569.76,103282.51,34486.45,185507.1,85781.97,109790.48,125531.37,91905.55,0.0,0.0,0.0,Amount,50,0.0,2463.42,1945113.1,550.48,0.0,1131.0,50.0,175627.92,298420.0,128012.56,332030.8,254650.0,305285.0,261745.34,187610.0,0.0,0.0,0.0,0.4233510843148401
11022781,CM1,30631220,50,0.0,-2960.0,-10320.0,-6960.0,-3360.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Amount,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11022791,CM1,30631134,50,0.0,0.0,3033.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3033.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Amount,50,0.0,0.0,1242.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1242.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.441715766766477
11022862,CM1,30631191,50,0.0,0.0,436554.74,0.0,11228.57,30314.92,43795.79,57774.37,54733.92,32035.28,57939.45,56766.07,34897.24,34282.48,23929.41,0.0,0.0,0.0,Amount,50,0.0,0.0,10879.2,0.0,295.2,774.0,1094.4,1425.6,1231.2,788.4,1479.6,1450.8,925.2,820.8,594.0,0.0,0.0,0.0,40.12746709316861
11022863,CM1,30631192,50,0.0,0.0,177686.73,0.0,3805.88,15892.68,13350.27,11569.21,24930.7,19642.64,15937.98,21764.23,19861.24,16681.56,14250.34,0.0,0.0,0.0,Amount,50,0.0,0.0,4262.4,0.0,104.4,338.4,324.0,241.2,547.2,421.2,399.6,612.0,478.8,435.6,360.0,0.0,0.0,0.0,41.687014358108115
11022864,CM1,30631193,50,0.0,0.0,145212.65,0.0,1393.79,10363.96,9249.49,16021.58,19765.21,15339.48,11006.82,6062.22,25834.62,21390.08,8785.4,0.0,0.0,0.0,Amount,50,0.0,0.0,3341.52,0.0,37.8,230.58,223.02,355.32,442.26,328.86,249.48,128.52,597.24,521.64,226.8,0.0,0.0,0.0,43.45706444971151
11022866,CM1,30631315,50,0.0,0.0,191932.41,0.0,0.0,13636.41,11290.99,21388.4,16041.51,12305.66,12364.41,10044.24,41289.54,41050.51,12520.74,0.0,0.0,0.0,Amount,50,0.0,0.0,4957.2,0.0,0.0,316.8,277.2,496.8,392.4,291.6,295.2,255.6,1209.6,1033.2,388.8,0.0,0.0,0.0,38.71790728637134
11022869,CM1,30631317,50,0.0,0.0,325702.24,0.0,6995.8,20346.32,28391.86,50373.0,39168.05,25705.87,28133.03,41164.11,38760.43,22717.7,23522.96,0.0,0.0,0.0,Amount,50,0.0,0.0,8524.8,0.0,201.6,450.0,702.0,1195.2,957.6,604.8,806.4,1090.8,1098.0,752.4,666.0,0.0,0.0,0.0,38.20643768768769
11022880,CM1,30631318,50,0.0,0.0,39513.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17886.37,21627.53,0.0,0.0,0.0,0.0,Amount,50,0.0,0.0,982.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,483.84,498.96,0.0,0.0,0.0,0.0,40.20543345543346
